ID	probeset_id	ORF	synonym	pid	description	"	probe.id"
eco_gcs1_t09157	eco3370	yhiO	b3494	16131366	"universal	stress	protein	UspB	"	"eco_gcs1_t09157;eco_gcs1_t09156															"
eco_gcs1_t06280	eco2261	yfcQ	b2334	16130269	"predicted	fimbrial-like	adhesin	protein	"	"eco_gcs1_t06280;eco_gcs1_t06281;eco_gcs1_t06282															"
eco_gcs1_t07235	eco2617	norV	b2710	16130617	"anaerobic	nitric	oxide	reductase	flavorubredoxin	"	"eco_gcs1_t07235;eco_gcs1_t07234														"
eco_gcs1_t01980	eco0766	ybiI	b0803	16128771	"hypothetical	protein	"	"eco_gcs1_t01980																	"
eco_gcs1_t08061	eco2919	ygiW	b3024	16130920	"hypothetical	protein	"	"eco_gcs1_t08061;eco_gcs1_t08062																	"
eco_gcs1_t09201	eco3386	hdeA	b3510	16131382	"stress	response	protein	acid-resistance	protein	"	"eco_gcs1_t09201;eco_gcs1_t09200;eco_gcs1_t09199														"
eco_gcs1_t12001	eco3089	yhbG	b3201	16131091	"predicted	transporter	subunit:	ATP-binding	component	of	ABC	superfamily	"	"eco_gcs1_t12001											"
eco_gcs1_t02860	eco1082	potB	b1125	16129088	"spermidine/putrescine	ABC	transporter	membrane	protein	"	"eco_gcs1_t02860;eco_gcs1_t02858;eco_gcs1_t02859														"
eco_gcs1_t09342	eco3430	yiaF	b3554	90111615	"hypothetical	protein	"	"eco_gcs1_t09342;eco_gcs1_t09343;eco_gcs1_t09341																	"
eco_gcs1_t01765	eco0680	ybgI	b0710	16128685	"conserved	metal-binding	protein	"	"eco_gcs1_t01765;eco_gcs1_t01766;eco_gcs1_t01767																"
eco_gcs1_t07034	eco2536	smpB	b2620	16130539	"SsrA-binding	protein	"	"eco_gcs1_t07034																	"
eco_gcs1_t04665	eco1691	nadE	b1740	16129694	"NAD	synthetase	"	"eco_gcs1_t04665;eco_gcs1_t04664;eco_gcs1_t04666																	"
eco_gcs1_t03394	eco1277	ycjW	b1320	16129281	"predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t03394;eco_gcs1_t03393;eco_gcs1_t03395;eco_gcs1_t03396;eco_gcs1_t03397															"
eco_gcs1_t10221	eco3747	dtd	b3887	16131727	"D-tyrosyl-tRNA	deacylase	"	"eco_gcs1_t10221																	"
eco_gcs1_t03440	eco1291	fnr	b1334	16129295	"DNA-binding	transcriptional	dual	regulator,	global	regulator	of	anaerobic	growth	"	"eco_gcs1_t03440										"
eco_gcs1_t09405	eco3449	malS	b3571	16131442	"periplasmic	alpha-amylase	precursor	"	"eco_gcs1_t09405;eco_gcs1_t09406;eco_gcs1_t09409;eco_gcs1_t09407;eco_gcs1_t09408																"
eco_gcs1_t09439	eco3461	sgbE	b3583	16131454	"L-ribulose-5-phosphate	4-epimerase	"	"eco_gcs1_t09439																	"
eco_gcs1_t04829	eco1746	yeaQ	b1795	16129749	"conserved	inner	membrane	protein	"	"eco_gcs1_t04829															"
eco_gcs1_t06810	eco2448	hscA	b2526	16130451	"chaperone	protein	HscA	"	"eco_gcs1_t06810																"
eco_gcs1_t12228	eco2889	hybF	b2991	16130891	"protein	involved	with	the	maturation	of	hydrogenases	1	and	2	"	"eco_gcs1_t12228									"
eco_gcs1_t12251	eco1762	yoaH	b1811	16129765	"hypothetical	protein	"	"eco_gcs1_t12251																	"
eco_gcs1_t11025	eco4083	treC	b4239	16132061	"trehalose-6-P	hydrolase	"	"eco_gcs1_t11025;eco_gcs1_t11024																	"
eco_gcs1_t11972	eco2924	ygiN	b3029	16130925	"quinol	monooxygenase	"	"eco_gcs1_t11972																	"
eco_gcs1_t06858	eco2471	yphG	b2549	90111456	"hypothetical	protein	"	"eco_gcs1_t06858;eco_gcs1_t06859;eco_gcs1_t06861;eco_gcs1_t06860;eco_gcs1_t06857																	"
eco_gcs1_t11496	eco0258	yagE	b0268	16128253	"CP4-6	prophage;	predicted	lyase/synthase	"	"eco_gcs1_t11496															"
eco_gcs1_t09661	eco3538	yicL	b3660	16131530	"predicted	inner	membrane	protein	"	"eco_gcs1_t09661;eco_gcs1_t09663;eco_gcs1_t09660;eco_gcs1_t09662															"
eco_gcs1_t03598	eco1341	ydbL	b1383	90111263	"hypothetical	protein	"	"eco_gcs1_t03598;eco_gcs1_t03597																	"
eco_gcs1_t04140	eco1499	tfaQ	b1546	16129505	"Qin	prophage;	predicted	tail	fibre	assembly	protein	"	"eco_gcs1_t04140;eco_gcs1_t04141;eco_gcs1_t04142												"
eco_gcs1_t12081	eco3619	atpI	b3739	90111645	"F0F1	ATP	synthase	subunit	I	"	"eco_gcs1_t12081														"
eco_gcs1_t04946	eco1787	yebU	b1835	90111341	"predicted	methyltransferase	"	"eco_gcs1_t04946;eco_gcs1_t04945;eco_gcs1_t04944;eco_gcs1_t04943																	"
eco_gcs1_t05084	eco1837	tap	b1885	16129837	"methyl-accepting	protein	IV	"	"eco_gcs1_t05084;eco_gcs1_t05083																"
eco_gcs1_t08426	eco3071	obgE	b3183	16131073	"GTPase	involved	in	cell	partioning	and	DNA	repair	"	"eco_gcs1_t08426;eco_gcs1_t08428;eco_gcs1_t08427											"
eco_gcs1_t09096	eco3343	yhhM	b3467	16131339	"hypothetical	protein	"	"eco_gcs1_t09096;eco_gcs1_t09095																	"
eco_gcs1_t02094	eco0811	ybjM	b0848	16128816	"predicted	inner	membrane	protein	"	"eco_gcs1_t02094;eco_gcs1_t02093															"
eco_gcs1_t10445	eco3836	rpoB	b3987	16131817	"DNA-directed	RNA	polymerase	subunit	beta	"	"eco_gcs1_t10445;eco_gcs1_t10446;eco_gcs1_t10444;eco_gcs1_t10440;eco_gcs1_t10439;eco_gcs1_t10437;eco_gcs1_t10443;eco_gcs1_t10438;eco_gcs1_t10442;eco_gcs1_t10441														"
eco_gcs1_t11326	eco4190	hsdM	b4349	16132170	"DNA	methylase	M	"	"eco_gcs1_t11326;eco_gcs1_t11325;eco_gcs1_t11327;eco_gcs1_t11324																"
eco_gcs1_t08929	eco3273	yrfD	b3395	90111583	"predicted	pilus	assembly	protein	"	"eco_gcs1_t08929															"
eco_gcs1_t07534	eco2727	ygdB	b2824	90111493	"hypothetical	protein	"	"eco_gcs1_t07534;eco_gcs1_t07533																	"
eco_gcs1_t12375	eco4379	oxyS	b4458	49175990	"global	regulatory	RNA	"	"eco_gcs1_t12375																"
eco_gcs1_t11822	eco2188	menC	b2261	16130196	"O-succinylbenzoate	synthase	"	"eco_gcs1_t11822;eco_gcs1_t11821;eco_gcs1_t11823																	"
eco_gcs1_t05384	eco1942	yeeA	b2008	16129949	"conserved	inner	membrane	protein	"	"eco_gcs1_t05384;eco_gcs1_t05382;eco_gcs1_t05381;eco_gcs1_t05383															"
eco_gcs1_t10933	eco4037	ulaG	b4192	90111702	"predicted	L-ascorbate	6-phosphate	lactonase	"	"eco_gcs1_t10933;eco_gcs1_t10932															"
eco_gcs1_t10985	eco4064	msrA	b4219	16132041	"methionine	sulfoxide	reductase	A	"	"eco_gcs1_t10985															"
eco_gcs1_t04978	eco1801	purT	b1849	16129802	"phosphoribosylglycinamide	formyltransferase	2	"	"eco_gcs1_t04978;eco_gcs1_t04979																"
eco_gcs1_t01326	eco0531	ybcQ	b0551	16128534	"DLP12	prophage;	predicted	antitermination	protein	"	"eco_gcs1_t01326;eco_gcs1_t01324;eco_gcs1_t01325														"
eco_gcs1_t12072	eco3593	yieF	b3713	16131581	"chromate	reductase,	Class	I,	flavoprotein	"	"eco_gcs1_t12072;eco_gcs1_t12073;eco_gcs1_t12071;eco_gcs1_t12070														"
eco_gcs1_t11474	eco0186	yaeP	b4406	49176004	"hypothetical	protein	"	"eco_gcs1_t11474																	"
eco_gcs1_t10062	eco3694	yigL	b3826	49176424	"predicted	hydrolase	"	"eco_gcs1_t10062;eco_gcs1_t10063																	"
eco_gcs1_t06831	eco2458	hcaT	b2536	16130461	"predicted	3-phenylpropionic	transporter	"	"eco_gcs1_t06831;eco_gcs1_t06832																"
eco_gcs1_t09379	eco3442	xylB	b3564	16131435	"xylulokinase	"	"eco_gcs1_t09379;eco_gcs1_t09377;eco_gcs1_t09378																		"
eco_gcs1_t02964	eco1120	ycgF	b1163	16129126	"predicted	FAD-binding	phosphodiesterase	"	"eco_gcs1_t02964;eco_gcs1_t02966;eco_gcs1_t02965;eco_gcs1_t02967;eco_gcs1_t02968																"
eco_gcs1_t07457	eco2704	exo	b2798	49176270	"exonuclease	IX	"	"eco_gcs1_t07457;eco_gcs1_t07458																	"
eco_gcs1_t02066	eco0800	yliI	b0837	16128805	"predicted	dehydrogenase	"	"eco_gcs1_t02066																	"
eco_gcs1_t10692	eco3932	alsC	b4086	16131912	"D-allose	transporter	subunit	"	"eco_gcs1_t10692;eco_gcs1_t10691;eco_gcs1_t10693																"
eco_gcs1_t11875	eco2378	cchA	b2457	90111439	"predicted	carboxysome	structural	protein,	ethanolamine	utilization	protein	"	"eco_gcs1_t11875												"
eco_gcs1_t09676	eco3541	yicM	b3662	16131532	"predicted	transporter	"	"eco_gcs1_t09676;eco_gcs1_t09677;eco_gcs1_t09674;eco_gcs1_t09675;eco_gcs1_t09673;eco_gcs1_t09672																	"
eco_gcs1_t05076	eco1834	cheY	b1882	16129834	"chemotaxis	regulator	transmitting	signal	to	flagellar	motor	component	"	"eco_gcs1_t05076;eco_gcs1_t05075											"
eco_gcs1_t02648	eco0999	csgB	b1041	16129004	"curlin	nucleator	protein,	minor	subunit	in	curli	complex	"	"eco_gcs1_t02648;eco_gcs1_t02647;eco_gcs1_t02646											"
eco_gcs1_t02804	eco1061	ycfL	b1104	16129067	"hypothetical	protein	"	"eco_gcs1_t02804																	"
eco_gcs1_t08536	eco3116	sspA	b3229	16131119	"stringent	starvation	protein	A	"	"eco_gcs1_t08536															"
eco_gcs1_t02512	eco0952	cspG	b0990	16128956	"DNA-binding	transcriptional	regulator	"	"eco_gcs1_t02512;eco_gcs1_t02513																"
eco_gcs1_t08086	eco2932	ygiB	b3037	90111529	"conserved	outer	membrane	protein	"	"eco_gcs1_t08086															"
eco_gcs1_t06760	eco2430	guaB	b2508	16130433	"inositol-5-monophosphate	dehydrogenase	"	"eco_gcs1_t06760;eco_gcs1_t06759																	"
eco_gcs1_t04777	eco1730	gapA	b1779	16129733	"glyceraldehyde-3-phosphate	dehydrogenase	"	"eco_gcs1_t04777;eco_gcs1_t04776;eco_gcs1_t04778																	"
eco_gcs1_t01003	eco0412	cyoD	b0429	16128414	"cytochrome	o	ubiquinol	oxidase	subunit	IV	"	"eco_gcs1_t01003													"
eco_gcs1_t11790	eco2068	yohH	b2139	90111397	"hypothetical	protein	"	"eco_gcs1_t11790																	"
eco_gcs1_t12258	eco3180	rpmD	b3302	16131181	"50S	ribosomal	protein	L30	"	"eco_gcs1_t12258															"
eco_gcs1_t10404	eco3824	btuB	b3966	16131804	"vitamin	B12/cobalamin	outer	membrane	transporter	"	"eco_gcs1_t10404;eco_gcs1_t10402;eco_gcs1_t10403;eco_gcs1_t10407;eco_gcs1_t10405;eco_gcs1_t10401;eco_gcs1_t10406														"
eco_gcs1_t05510	eco1976	galF	b2042	16129982	"predicted	subunit	with	GalU	"	"eco_gcs1_t05510;eco_gcs1_t05509;eco_gcs1_t05508															"
eco_gcs1_t12245	eco0537	rzoD	b4510	94541098	"DLP12	prophage;	predicted	lipoprotein	"	"eco_gcs1_t12245;eco_gcs1_t12244															"
eco_gcs1_t07631	eco2760	ygeM	b2857	16130761	"hypothetical	protein	"	"eco_gcs1_t07631;eco_gcs1_t07633;eco_gcs1_t07632;eco_gcs1_t07634																	"
eco_gcs1_t03056	eco1153	ycgY	b1196	16129159	"hypothetical	protein	"	"eco_gcs1_t03056;eco_gcs1_t03055																	"
eco_gcs1_t09037	eco3309	glgB	b3432	16131306	"glycogen	branching	enzyme	"	"eco_gcs1_t09037;eco_gcs1_t09039;eco_gcs1_t09038;eco_gcs1_t09040																"
eco_gcs1_t03891	eco1434	sra	b1480	16129439	"30S	ribosomal	subunit	protein	S22	"	"eco_gcs1_t03891														"
eco_gcs1_t01924	eco0742	uvrB	b0779	16128747	"excinuclease	ABC	subunit	B	"	"eco_gcs1_t01924;eco_gcs1_t01927;eco_gcs1_t01925;eco_gcs1_t01923;eco_gcs1_t01926															"
eco_gcs1_t07884	eco2850	yggS	b2951	16130852	"predicted	enzyme	"	"eco_gcs1_t07884;eco_gcs1_t07885;eco_gcs1_t07886																	"
eco_gcs1_t10250	eco3760	frvA	b3900	16131740	"predicted	enzyme	IIA	component	of	PTS	"	"eco_gcs1_t10250;eco_gcs1_t10251													"
eco_gcs1_t00227	eco0106	nadC	b0109	16128102	"nicotinate-nucleotide	pyrophosphorylase	"	"eco_gcs1_t00227;eco_gcs1_t00228;eco_gcs1_t00226;eco_gcs1_t00229																	"
eco_gcs1_t00858	eco0351	tauA	b0365	90111122	"taurine	transporter	subunit	"	"eco_gcs1_t00858																"
eco_gcs1_t02111	eco0819	potH	b0856	16128824	"putrescine	transporter	subunit:	membrane	component	of	ABC	superfamily	"	"eco_gcs1_t02111;eco_gcs1_t02110											"
eco_gcs1_t12037	eco3353	nikB	b3477	16131349	"nickel	transporter	subunit	"	"eco_gcs1_t12037;eco_gcs1_t12035;eco_gcs1_t12036																"
eco_gcs1_t00803	eco0327	cynT	b0339	16128324	"carbonic	anhydrase	"	"eco_gcs1_t00803																	"
eco_gcs1_t10978	eco4061	ytfJ	b4216	16132038	"predicted	transcriptional	regulator	"	"eco_gcs1_t10978																"
eco_gcs1_t10818	eco3982	dipZ	b4136	16131961	"thiol:disulfide	interchange	protein	precursor	"	"eco_gcs1_t10818;eco_gcs1_t10819															"
eco_gcs1_t10213	eco3743	yihV	b3883	90111659	"predicted	sugar	kinase	"	"eco_gcs1_t10213																"
eco_gcs1_t05226	eco1896	fliR	b1950	16129897	"flagellar	biosynthesis	protein	R	"	"eco_gcs1_t05226;eco_gcs1_t05227;eco_gcs1_t05228;eco_gcs1_t05229															"
eco_gcs1_t01169	eco0477	ybbA	b0495	16128479	"predicted	transporter	subunit:	ATP-binding	component	of	ABC	superfamily	"	"eco_gcs1_t01169;eco_gcs1_t01168											"
eco_gcs1_t07088	eco2549	yfjR	b2634	16130552	"CP4-57	prophage;	predicted	DNA-binding	transcriptional	regulator	"	"eco_gcs1_t07088													"
eco_gcs1_t03617	eco1345	maoC	b1387	16129348	"fused	aldehyde	dehydrogenase/enoyl-CoA	hydratase	"	"eco_gcs1_t03617;eco_gcs1_t03616															"
eco_gcs1_t02044	eco0794	yliC	b0831	16128799	"predicted	peptide	transporter	subunit:	membrane	component	of	ABC	superfamily	"	"eco_gcs1_t02044;eco_gcs1_t02043;eco_gcs1_t02045										"
eco_gcs1_t00840	eco0343	frmB	b0355	16128340	"predicted	esterase	"	"eco_gcs1_t00840;eco_gcs1_t00839;eco_gcs1_t00841																	"
eco_gcs1_t08946	eco3279	hslO	b3401	90111586	"Hsp33-like	chaperonin	"	"eco_gcs1_t08946																	"
eco_gcs1_t04714	eco1715	selD	b1764	16129718	"selenophosphate	synthetase	"	"eco_gcs1_t04714																	"
eco_gcs1_t11805	eco2133	napG	b2205	16130142	"quinol	dehydrogenase	periplasmic	component	"	"eco_gcs1_t11805															"
eco_gcs1_t07085	eco2547	yfjP	b2632	49176249	"CP4-57	prophage;	predicted	GTP-binding	protein	"	"eco_gcs1_t07085														"
eco_gcs1_t04908	eco1777	yobG	b1826	16129780	"hypothetical	protein	"	"eco_gcs1_t04908																	"
eco_gcs1_t09864	eco3620	gidB	b3740	16131608	"glucose-inhibited	division	protein	B	"	"eco_gcs1_t09864;eco_gcs1_t09865;eco_gcs1_t09866															"
eco_gcs1_t01890	eco0728	modC	b0765	16128733	"molybdate	transporter	subunit	"	"eco_gcs1_t01890																"
eco_gcs1_t00715	eco0296	ykgE	b0306	16128291	"predicted	oxidoreductase	"	"eco_gcs1_t00715;eco_gcs1_t00717;eco_gcs1_t00716																	"
eco_gcs1_t06937	eco2502	ung	b2580	16130505	"uracil-DNA	glycosylase	"	"eco_gcs1_t06937;eco_gcs1_t06938																	"
eco_gcs1_t00861	eco0354	tauD	b0368	16128353	"taurine	dioxygenase	"	"eco_gcs1_t00861;eco_gcs1_t00862																	"
eco_gcs1_t09502	eco3486	cysE	b3607	16131478	"serine	acetyltransferase	"	"eco_gcs1_t09502																	"
eco_gcs1_t08460	eco3092	ptsN	b3204	16131094	"sugar-specific	enzyme	IIA	component	of	PTS	"	"eco_gcs1_t08460													"
eco_gcs1_t05250	eco1907	yedJ	b1962	16129908	"predicted	phosphohydrolase	"	"eco_gcs1_t05250																	"
eco_gcs1_t03048	eco1149	ldcA	b1192	16129155	"L,D-carboxypeptidase	A	"	"eco_gcs1_t03048																	"
eco_gcs1_t03585	eco1337	hslJ	b1379	16129340	"heat-inducible	protein	"	"eco_gcs1_t03585																	"
eco_gcs1_t03868	eco1426	yddL	b1472	16129431	"predicted	lipoprotein	"	"eco_gcs1_t03868																	"
eco_gcs1_t06925	eco2497	yfiC	b2575	90111461	"predicted	S-adenosyl-L-methionine-dependent	methyltransferase	"	"eco_gcs1_t06925;eco_gcs1_t06924																"
eco_gcs1_t08916	eco3266	damX	b3388	16131266	"hypothetical	protein	"	"eco_gcs1_t08916;eco_gcs1_t08918;eco_gcs1_t08917																	"
eco_gcs1_t02445	eco0922	yccS	b0960	90111194	"predicted	inner	membrane	protein	"	"eco_gcs1_t02445;eco_gcs1_t02438;eco_gcs1_t02443;eco_gcs1_t02439;eco_gcs1_t02442;eco_gcs1_t02441;eco_gcs1_t02444;eco_gcs1_t02440;eco_gcs1_t02437															"
eco_gcs1_t03702	eco1372	cybB	b1418	90111268	"cytochrome	b561	"	"eco_gcs1_t03702;eco_gcs1_t03703;eco_gcs1_t03704																	"
eco_gcs1_t00442	eco0177	lpxA	b0181	16128174	"UDP-N-acetylglucosamine	acyltransferase	"	"eco_gcs1_t00442;eco_gcs1_t00441																	"
eco_gcs1_t07362	eco2671	cysJ	b2764	16130671	"sulfite	reductase,	alpha	subunit,	flavoprotein	"	"eco_gcs1_t07362;eco_gcs1_t07364;eco_gcs1_t07363														"
eco_gcs1_t06461	eco2311	ypdE	b2384	16130316	"predicted	peptidase	"	"eco_gcs1_t06461																	"
eco_gcs1_t06334	eco2276	yfdG	b2350	16130282	"CPS-53	(KpLE1)	prophage;	bactoprenol-linked	glucose	translocase	(flippase)	"	"eco_gcs1_t06334												"
eco_gcs1_t06600	eco2365	yffM	b2444	16130369	"CPZ-55	prophage;	predicted	protein	"	"eco_gcs1_t06600															"
eco_gcs1_t06246	eco2243	accD	b2316	16130251	"acetyl-CoA	carboxylase	subunit	beta	"	"eco_gcs1_t06246															"
eco_gcs1_t11743	eco1704	ynjA	b1753	16129707	"hypothetical	protein	"	"eco_gcs1_t11743;eco_gcs1_t11742																	"
eco_gcs1_t04670	eco1693	ydjR	b1742	90111320	"hypothetical	protein	"	"eco_gcs1_t04670																	"
eco_gcs1_t03661	eco1364	ynbA	b1408	90111267	"predicted	inner	membrane	protein	"	"eco_gcs1_t03661;eco_gcs1_t03662;eco_gcs1_t03663;eco_gcs1_t03664															"
eco_gcs1_t10614	eco3901	aphA	b4055	16131881	"acid	phosphatase/phosphotransferase,	class	B,	non-specific	"	"eco_gcs1_t10614;eco_gcs1_t10613														"
eco_gcs1_t11628	eco0791	iaaA	b0828	16128796	"L-asparaginase	"	"eco_gcs1_t11628;eco_gcs1_t11627																		"
eco_gcs1_t11690	eco1142	dsbB	b1185	49176085	"disulfide	bond	formation	protein	B	"	"eco_gcs1_t11690;eco_gcs1_t11691														"
eco_gcs1_t01517	eco0601	citC	b0618	90111154	"citrate	lyase	synthetase	"	"eco_gcs1_t01517;eco_gcs1_t01521;eco_gcs1_t01520;eco_gcs1_t01519;eco_gcs1_t01518																"
eco_gcs1_t00547	eco0217	yafL	b0227	16128213	"predicted	lipoprotein	and	C40	family	peptidase	"	"eco_gcs1_t00547;eco_gcs1_t00549;eco_gcs1_t00548													"
eco_gcs1_t07889	eco2851	yggT	b2952	16130853	"predicted	inner	membrane	protein	"	"eco_gcs1_t07889;eco_gcs1_t07888;eco_gcs1_t07887															"
eco_gcs1_t12129	eco3918	nrfC	b4072	16131898	"formate-dependent	nitrite	reductase,	4Fe4S	subunit	"	"eco_gcs1_t12129;eco_gcs1_t12127;eco_gcs1_t12128														"
eco_gcs1_t06213	eco2226	yfcD	b2299	16130234	"predicted	NUDIX	hydrolase	"	"eco_gcs1_t06213																"
eco_gcs1_t02758	eco1043	rluC	b1086	16129049	"23S	rRNA	pseudouridylate	synthase	"	"eco_gcs1_t02758;eco_gcs1_t02759;eco_gcs1_t02760;eco_gcs1_t02757															"
eco_gcs1_t10663	eco3923	gltP	b4077	16131903	"glutamate/aspartate:proton	symporter	"	"eco_gcs1_t10663;eco_gcs1_t10665;eco_gcs1_t10664																	"
eco_gcs1_t02609	eco0986	ycdT	b1025	16128989	"predicted	diguanylate	cyclase	"	"eco_gcs1_t02609;eco_gcs1_t02608;eco_gcs1_t02606;eco_gcs1_t02610;eco_gcs1_t02607;eco_gcs1_t02611																"
eco_gcs1_t12267	eco2674	ygcO	b2767	90111485	"predicted	4Fe-4S	cluster-containing	protein	"	"eco_gcs1_t12267															"
eco_gcs1_t11056	eco4096	argI	b4254	16132076	"ornithine	carbamoyltransferase	1	"	"eco_gcs1_t11056;eco_gcs1_t11057																"
eco_gcs1_t00134	eco0063	araB	b0063	16128057	"ribulokinase	"	"eco_gcs1_t00134;eco_gcs1_t00133;eco_gcs1_t00135																		"
eco_gcs1_t12518	eco4374	alaT	b3853	49175990	"Anticodon:	TGC	"	"eco_gcs1_t12518																	"
eco_gcs1_t03409	eco1283	mpaA	b1326	16129287	"murein	peptide	amidase	A	"	"eco_gcs1_t03409															"
eco_gcs1_t11443	eco4241	arcA	b4401	16132218	"DNA-binding	response	regulator	in	two-component	regulatory	system	with	ArcB	or	CpxA	"	"eco_gcs1_t11443;eco_gcs1_t11444								"
eco_gcs1_t01960	eco0755	ybhR	b0792	16128760	"predicted	transporter	subunit:	membrane	component	of	ABC	superfamily	"	"eco_gcs1_t01960											"
eco_gcs1_t07967	eco2880	insH-9	b2982	16130882	"IS5	transposase	and	trans-activator	"	"eco_gcs1_t07967;eco_gcs1_t07969;eco_gcs1_t07968															"
eco_gcs1_t10303	eco3782	yiiT	b3923	16131761	"stress-induced	protein	"	"eco_gcs1_t10303;eco_gcs1_t10300;eco_gcs1_t10302;eco_gcs1_t10301																	"
eco_gcs1_t10987	eco4065	ytfM	b4220	16132042	"predicted	outer	membrane	protein	and	surface	antigen	"	"eco_gcs1_t10987;eco_gcs1_t10986;eco_gcs1_t10988												"
eco_gcs1_t04411	eco1605	gloA	b1651	16129609	"glyoxalase	I,	Ni-dependent	"	"eco_gcs1_t04411																"
eco_gcs1_t09454	eco3465	yiaW	b3587	16131458	"conserved	inner	membrane	protein	"	"eco_gcs1_t09454;eco_gcs1_t09455															"
eco_gcs1_t05638	eco2024	gatA	b2094	16130032	"galactitol-specific	enzyme	IIA	component	of	PTS	"	"eco_gcs1_t05638;eco_gcs1_t05639;eco_gcs1_t05640													"
eco_gcs1_t07872	eco2843	sprT	b2944	16130845	"hypothetical	protein	"	"eco_gcs1_t07872																	"
eco_gcs1_t11816	eco2162	yfaE	b2236	16130171	"predicted	2Fe-2S	cluster-containing	protein	"	"eco_gcs1_t11816															"
eco_gcs1_t01300	eco0519	insE-3	b0540	16128523	"DLP12	prophage;	IS3	element	protein	InsE	"	"eco_gcs1_t01300;eco_gcs1_t01299													"
eco_gcs1_t06301	eco2266	yfcV	b2339	16130272	"predicted	fimbrial-like	adhesin	protein	"	"eco_gcs1_t06301;eco_gcs1_t06298;eco_gcs1_t06300;eco_gcs1_t06299															"
eco_gcs1_t12310	eco4283	isrA	b4426	49175990	"unknown	RNA	"	"eco_gcs1_t12310																	"
eco_gcs1_t09718	eco3561	glvB	b3682	49176386	"arbutin	specific	enzyme	IIB	component	of	PTS	"	"eco_gcs1_t09718												"
eco_gcs1_t00677	eco0284	ykgK	b0294	16128279	"predicted	regulator	"	"eco_gcs1_t00677;eco_gcs1_t00679;eco_gcs1_t00676;eco_gcs1_t00675;eco_gcs1_t00678																	"
eco_gcs1_t07492	eco2716	csdA	b2810	16130717	"cysteine	sulfinate	desulfinase	"	"eco_gcs1_t07492;eco_gcs1_t07491																"
eco_gcs1_t11476	eco0193	rcsF	b0196	16128189	"predicted	outer	membrane	protein,	signal	"	"eco_gcs1_t11476;eco_gcs1_t11477														"
eco_gcs1_t10908	eco4026	yjfI	b4181	16132003	"hypothetical	protein	"	"eco_gcs1_t10908;eco_gcs1_t10909																	"
eco_gcs1_t11394	eco4212	rimI	b4373	16132191	"ribosomal-protein-alanine	N-acetyltransferase	"	"eco_gcs1_t11394																	"
eco_gcs1_t10031	eco3682	uvrD	b3813	16131665	"DNA-dependent	ATPase	I	and	helicase	II	"	"eco_gcs1_t10031													"
eco_gcs1_t10070	eco3699	udp	b3831	16131680	"uridine	phosphorylase	"	"eco_gcs1_t10070;eco_gcs1_t10069																	"
eco_gcs1_t12283	eco3551	ivbL	b3672	16131542	"ilvB	operon	leader	peptide	"	"eco_gcs1_t12283															"
eco_gcs1_t02242	eco0864	pflA	b0902	16128869	"pyruvate	formate	lyase	activating	enzyme	1	"	"eco_gcs1_t02242;eco_gcs1_t02241													"
